seed,method,worm,horizon,energy,variogram,rmse,mae,coverage90,sharpness90
1701,flow,14,16,5.697275575250387,0.1894998429343104,0.8817320852540433,0.6417113109491765,0.8021484375000001,1.9983084723353386
1701,flow,14,32,5.938728079199791,0.20715612545609471,0.9438671171665192,0.7308730124495924,0.8466796875,2.641528930515051
1701,flow,15,1,1.5889555793255568,0.039000161195872296,0.25221525691449637,0.17434229562059042,0.8607421875,0.6513374648056924
1701,flow,15,2,1.9934090077877045,0.0543658253154717,0.31612306577153504,0.22356183757074174,0.856640625,0.83638162817806
1701,flow,15,4,2.6214288733899593,0.07450804527616124,0.4139413069933653,0.2944936444982886,0.8501953125,1.0579390143975616
1701,flow,15,8,3.6521478928625584,0.11708036047639322,0.570471010170877,0.4123332586605102,0.8162109375,1.3441360499709845
1701,flow,15,16,4.789167460054159,0.16567344602663064,0.7492655115202069,0.5706041655503213,0.7822265625,1.706823067739606
1701,flow,15,32,6.181138031184673,0.20606061792932448,0.970853173173964,0.7527478658594191,0.750390625,2.2322012465447187
1701,flow,16,1,1.2020716536790133,0.02793897571973498,0.18957195337861774,0.13550441677216435,0.920703125,0.653821375221014
1701,flow,16,2,1.7022822890430689,0.04400211421307171,0.2676069969311356,0.18956102535594252,0.91015625,0.8389789508655667
1701,flow,16,4,2.676210094243288,0.0774700837791897,0.4148051750380546,0.28350326558575034,0.873828125,1.076165915466845
1701,flow,16,8,4.093426503241062,0.1331691111554391,0.6244284869171679,0.4216327990870923,0.841015625,1.3926020618528128
1701,flow,16,16,5.082851007580757,0.17542446719016877,0.7835003989748657,0.5659650801680982,0.819140625,1.796962708234787
1701,flow,16,32,5.8528958186507225,0.21182060777209694,0.9233125196769834,0.7188689857721329,0.809765625,2.3561649918556213
1701,flow,17,1,1.4352292381227016,0.03560602673678655,0.22899185167625544,0.16246612719260153,0.8798828125,0.6652415776625276
1701,flow,17,2,1.9137466829270124,0.05231097550131376,0.3006341045256704,0.21200915332883594,0.884765625,0.8420220697298646
1701,flow,17,4,2.7547222319990396,0.07785457232967015,0.4233143685851246,0.29374077636748547,0.8611328125,1.065470320172608
1701,flow,17,8,3.757043182849884,0.11837521835695947,0.5761198094114661,0.4150619839783758,0.8142578125,1.350198494270444
1701,flow,17,16,4.503211617469788,0.1428938268218189,0.7078869012184441,0.5484596872702241,0.7826171875,1.716014325618744
1701,flow,17,32,5.976117134094238,0.18516951287165279,0.9415877424180508,0.7477264693006873,0.7552734375,2.253014914691448
1701,flow,18,1,1.8506417702883482,0.04712842139997515,0.29079263866879046,0.20603452378418294,0.8003906249999999,0.6618988029658794
1701,flow,18,2,2.3490956965833902,0.06305432179942723,0.36826022365130484,0.26388785825110966,0.8060546875000001,0.845940126106143
