cohort,channel,context,source_lag_frames,horizon_frames,source_to_endpoint_frames,scope,reference,method,n_edges,n_positive,prevalence,auroc,auprc,source_macro_auroc,n_macro_sources
historical80,cumulative_mean,baseline,1,4,5,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6576598929111674,0.3097552857431737,0.6307326107619236,44
historical80,cumulative_mean,baseline,1,4,5,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6252022171923155,0.31860312832761084,0.614765284802193,80
historical80,cumulative_mean,baseline,1,4,5,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6176717929244984,0.2804827976635836,0.5995165740020647,80
historical80,cumulative_mean,baseline,1,4,5,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.638893086542461,0.117301581814474,0.681914007341657,66
historical80,cumulative_mean,baseline,1,4,5,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.614027199293197,0.2508639392993547,0.5830749486575534,27
historical80,cumulative_mean,baseline,1,4,5,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6159660335952227,0.2916968940090544,0.6108014715538556,57
historical80,cumulative_mean,baseline,1,4,5,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.6058032155882745,0.25382402239554,0.5912290582408751,57
historical80,cumulative_mean,baseline,1,4,5,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6427547951424355,0.1253861847730296,0.6737416311831494,47
historical80,cumulative_mean,baseline,1,8,9,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6527056337689987,0.2958977864246084,0.6279428705327006,44
historical80,cumulative_mean,baseline,1,8,9,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6210142497420007,0.31557968435381245,0.6076965982785016,80
historical80,cumulative_mean,baseline,1,8,9,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6125936333143472,0.2780312302500366,0.5903084677681294,80
historical80,cumulative_mean,baseline,1,8,9,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6448016517810082,0.11517074996496841,0.6800056920439296,66
historical80,cumulative_mean,baseline,1,8,9,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6184762716142875,0.24429102044243692,0.5811819364341089,27
historical80,cumulative_mean,baseline,1,8,9,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6145304711080433,0.2899330369310229,0.6064451246631366,57
historical80,cumulative_mean,baseline,1,8,9,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.6038251385617268,0.2523059661639274,0.584308598936133,57
historical80,cumulative_mean,baseline,1,8,9,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6448838302770886,0.12315378361551678,0.671780120393838,47
historical80,cumulative_mean,baseline,1,16,17,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6344706519506228,0.2705740388632115,0.6127969167357299,44
historical80,cumulative_mean,baseline,1,16,17,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6128510558404512,0.30924975187642534,0.5985000556662603,80
historical80,cumulative_mean,baseline,1,16,17,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6055853005084066,0.27366336854076284,0.5831265800993775,80
historical80,cumulative_mean,baseline,1,16,17,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6386292834890965,0.11051451687970223,0.6649737933129949,66
historical80,cumulative_mean,baseline,1,16,17,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.613041146030544,0.23267531829362686,0.5664541966854636,27
historical80,cumulative_mean,baseline,1,16,17,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6092740136816366,0.28503518165478264,0.6038361036857517,57
historical80,cumulative_mean,baseline,1,16,17,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.6007499138337659,0.24890162135642455,0.5847269402038937,57
historical80,cumulative_mean,baseline,1,16,17,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6369746826207501,0.11968017784480835,0.6646086397317759,47
historical80,cumulative_mean,baseline,1,32,33,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6282784949937171,0.2524573064363301,0.6089991755587705,44
historical80,cumulative_mean,baseline,1,32,33,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6074833286500115,0.30268156074190977,0.5917127006998195,80
historical80,cumulative_mean,baseline,1,32,33,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.601534755184271,0.2701310160971547,0.5774659928644652,80
historical80,cumulative_mean,baseline,1,32,33,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6309779563468262,0.10392252702435897,0.6420409767351318,66
historical80,cumulative_mean,baseline,1,32,33,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6209847911144768,0.21873611776596125,0.580975829986675,27
historical80,cumulative_mean,baseline,1,32,33,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6063403738518593,0.2809523873227685,0.6048034880118579,57
historical80,cumulative_mean,baseline,1,32,33,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5983347617066552,0.24602781212734978,0.5863303106842828,57
historical80,cumulative_mean,baseline,1,32,33,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6357688036058823,0.11449255503439879,0.6641630529639339,47
historical80,cumulative_mean,baseline,4,1,5,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6654367725015942,0.3080333062489917,0.6412937766902912,44
historical80,cumulative_mean,baseline,4,1,5,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6258837068978848,0.31562426647198655,0.6082087008256852,80
historical80,cumulative_mean,baseline,4,1,5,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6145337636858428,0.2760601028924271,0.5866292415033374,80
historical80,cumulative_mean,baseline,4,1,5,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.670769635022244,0.12091918830704741,0.6904023884268523,66
historical80,cumulative_mean,baseline,4,1,5,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6181528461441373,0.25013463887944737,0.5971717567200324,27
historical80,cumulative_mean,baseline,4,1,5,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6177229615110361,0.28940917046445336,0.6051173613440092,57
historical80,cumulative_mean,baseline,4,1,5,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.606486836725155,0.2515148877025148,0.5794590691291922,57
historical80,cumulative_mean,baseline,4,1,5,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6612787181607406,0.12465782271825873,0.6777071709493424,47
historical80,cumulative_mean,baseline,4,2,6,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6618538053352329,0.30395219444923777,0.6358989062086303,44
historical80,cumulative_mean,baseline,4,2,6,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6250547667494878,0.31474351558376956,0.6068872122670762,80
historical80,cumulative_mean,baseline,4,2,6,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6138289981646732,0.2754007099067588,0.5854084509875642,80
historical80,cumulative_mean,baseline,4,2,6,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6704658460729955,0.12026923795265573,0.6887056895404442,66
historical80,cumulative_mean,baseline,4,2,6,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6156285497917456,0.24793655835316947,0.5913431181091234,27
historical80,cumulative_mean,baseline,4,2,6,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6168086817505463,0.28837504844445444,0.6043729975590459,57
historical80,cumulative_mean,baseline,4,2,6,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.605847815088332,0.2508410806613018,0.579012802345346,57
historical80,cumulative_mean,baseline,4,2,6,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6591679232128671,0.12346189748437089,0.6758081490340238,47
historical80,cumulative_mean,baseline,4,4,8,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6558350607877191,0.2952083955504703,0.6298385575459802,44
historical80,cumulative_mean,baseline,4,4,8,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6232980134332977,0.31305098586179336,0.6042743740766481,80
historical80,cumulative_mean,baseline,4,4,8,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6122280868299474,0.27423760009454606,0.5834381141233147,80
historical80,cumulative_mean,baseline,4,4,8,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6685527546387533,0.1189155182565035,0.686654430888785,66
historical80,cumulative_mean,baseline,4,4,8,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6152499053388868,0.24277267625810356,0.5864663431193231,27
historical80,cumulative_mean,baseline,4,4,8,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6149133745974793,0.28643674173324846,0.6016434244079852,57
historical80,cumulative_mean,baseline,4,4,8,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.6042268908582442,0.24929362883694847,0.5771690707563838,57
historical80,cumulative_mean,baseline,4,4,8,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6548824926633915,0.12197871697037108,0.6720129898792563,47
historical80,cumulative_mean,baseline,4,8,12,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.648490378279162,0.2824033851683286,0.6292194169110206,44
historical80,cumulative_mean,baseline,4,8,12,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6196522075158801,0.3097303126285848,0.5992926098085883,80
historical80,cumulative_mean,baseline,4,8,12,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6088107503744489,0.27165397069742653,0.580197073528314,80
historical80,cumulative_mean,baseline,4,8,12,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6652728725815673,0.11641995181876735,0.6757269696217504,66
historical80,cumulative_mean,baseline,4,8,12,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.620180171652152,0.2350834421199478,0.5874514157223296,27
historical80,cumulative_mean,baseline,4,8,12,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6115450611636228,0.28297355113440714,0.5983441648727967,57
historical80,cumulative_mean,baseline,4,8,12,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.6010949355662103,0.2464164562648165,0.5760854615378396,57
historical80,cumulative_mean,baseline,4,8,12,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.651345923115586,0.11897459323706949,0.663115916649338,47
historical80,cumulative_mean,baseline,4,16,20,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6376080826190076,0.26394052137658686,0.6165886759726209,44
historical80,cumulative_mean,baseline,4,16,20,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6137068619593633,0.3049766583517415,0.5907702071186833,80
historical80,cumulative_mean,baseline,4,16,20,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6036885429192245,0.2685653105754463,0.5725170788459536,80
historical80,cumulative_mean,baseline,4,16,20,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6545436700509275,0.11117480660488893,0.6582636353353895,66
historical80,cumulative_mean,baseline,4,16,20,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6192493373722076,0.22200790558985734,0.5803045648739242,27
historical80,cumulative_mean,baseline,4,16,20,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6071651141058911,0.2785863008383468,0.5929881180637662,57
historical80,cumulative_mean,baseline,4,16,20,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5969304126488464,0.2428474514139427,0.5712719175279438,57
historical80,cumulative_mean,baseline,4,16,20,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6466034745529128,0.11546017340970699,0.6563419158793751,47
historical80,cumulative_mean,baseline,4,32,36,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6243380314756862,0.24866246650534726,0.5915594376532192,44
historical80,cumulative_mean,baseline,4,32,36,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6052839116103321,0.2989744347868786,0.5802501532234396,80
historical80,cumulative_mean,baseline,4,32,36,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5968022277071072,0.26536953308723327,0.5656086913838373,80
historical80,cumulative_mean,baseline,4,32,36,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6406171537416152,0.10462158142127555,0.6337789320540239,66
historical80,cumulative_mean,baseline,4,32,36,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6187602549539316,0.21112027740091324,0.57013738340795,27
historical80,cumulative_mean,baseline,4,32,36,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.5987190966603392,0.27306132985198445,0.5868767620974247,57
historical80,cumulative_mean,baseline,4,32,36,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5892336093269329,0.23915444246211376,0.5688673432386859,57
historical80,cumulative_mean,baseline,4,32,36,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6325828509817274,0.10952706700375833,0.641007150603197,47
historical80,cumulative_mean,baseline,8,1,9,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6417486373786445,0.2717318289609554,0.6065105447066301,44
historical80,cumulative_mean,baseline,8,1,9,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6130140479348268,0.3061042269290369,0.5947731717936717,80
historical80,cumulative_mean,baseline,8,1,9,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6021614665738456,0.2712028118122023,0.5774196389355586,80
historical80,cumulative_mean,baseline,8,1,9,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6612768794799132,0.11172455883845729,0.6767204765205092,66
historical80,cumulative_mean,baseline,8,1,9,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5979348100466995,0.22480619995449946,0.5502185708192759,27
historical80,cumulative_mean,baseline,8,1,9,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6092600129588086,0.28314739064130345,0.5997027125360366,57
historical80,cumulative_mean,baseline,8,1,9,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5978116987699815,0.24714722270640943,0.5799804584543836,57
historical80,cumulative_mean,baseline,8,1,9,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6625737714220862,0.12240292629300106,0.6834825562661356,47
historical80,cumulative_mean,baseline,8,2,10,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6383124037894612,0.2688201075065816,0.6046672997966044,44
historical80,cumulative_mean,baseline,8,2,10,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6122842151020805,0.305425254798954,0.5940344700204955,80
historical80,cumulative_mean,baseline,8,2,10,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6015718836360568,0.27083476417486063,0.5769350936472678,80
historical80,cumulative_mean,baseline,8,2,10,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.659999408001022,0.11076564019968806,0.6749853072897172,66
historical80,cumulative_mean,baseline,8,2,10,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5964044553830621,0.2237328787799234,0.5502168099215571,27
historical80,cumulative_mean,baseline,8,2,10,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.609021675072527,0.28263065309807067,0.5996948686795434,57
historical80,cumulative_mean,baseline,8,2,10,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5976707643497999,0.24685483475561826,0.580169335135866,57
historical80,cumulative_mean,baseline,8,2,10,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6622819284336138,0.12107164806534867,0.6837379364905697,47
historical80,cumulative_mean,baseline,8,4,12,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6341798526794886,0.2635236710048484,0.6016424638334711,44
historical80,cumulative_mean,baseline,8,4,12,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6106157914738344,0.30414150969047427,0.591129873051268,80
historical80,cumulative_mean,baseline,8,4,12,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.6003383752083201,0.27000703365404,0.5740794162694801,80
historical80,cumulative_mean,baseline,8,4,12,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6563542002587139,0.10934492526290368,0.6684423016404557,66
historical80,cumulative_mean,baseline,8,4,12,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5943376877445412,0.2188822465734327,0.5487108676243846,27
historical80,cumulative_mean,baseline,8,4,12,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6074716648161835,0.28157931859371016,0.5968049596726369,57
historical80,cumulative_mean,baseline,8,4,12,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5963359905120807,0.2457946969521342,0.5770206156457008,57
historical80,cumulative_mean,baseline,8,4,12,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6604959101447866,0.1201461901715396,0.6800289012496967,47
historical80,cumulative_mean,baseline,8,8,16,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6267764767400601,0.25574475383577455,0.5948735326907081,44
historical80,cumulative_mean,baseline,8,8,16,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6083006320844353,0.3021521517706729,0.5878650253434149,80
historical80,cumulative_mean,baseline,8,8,16,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5986143493027867,0.2689412464549672,0.5715889338364402,80
historical80,cumulative_mean,baseline,8,8,16,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6494467665690907,0.10665279801970404,0.6573096896664438,66
historical80,cumulative_mean,baseline,8,8,16,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5964912280701754,0.21500965886512063,0.5509161288169842,27
historical80,cumulative_mean,baseline,8,8,16,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6070516431313431,0.2797207894614959,0.5953360124529127,57
historical80,cumulative_mean,baseline,8,8,16,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5958181011174137,0.2444419877533005,0.5758973602699233,57
historical80,cumulative_mean,baseline,8,8,16,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6599117174959871,0.11745648800682985,0.676658460629674,47
historical80,cumulative_mean,baseline,8,16,24,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6179671263429457,0.24805264839967528,0.5765848331528508,44
historical80,cumulative_mean,baseline,8,16,24,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.605292814868003,0.29945015830840793,0.5824768959290921,80
historical80,cumulative_mean,baseline,8,16,24,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5963217517878615,0.26771142576834484,0.5679033664631898,80
historical80,cumulative_mean,baseline,8,16,24,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6484720454447495,0.10368599823643067,0.6519039153203119,66
historical80,cumulative_mean,baseline,8,16,24,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.6007588665909378,0.21007602467758457,0.5434872259541758,27
historical80,cumulative_mean,baseline,8,16,24,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6033767789871942,0.2768162961743159,0.5921722667561142,57
historical80,cumulative_mean,baseline,8,16,24,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5926438654993254,0.242447618325835,0.5747073445130236,57
historical80,cumulative_mean,baseline,8,16,24,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6552766833665711,0.11423218854749298,0.6706232114090345,47
historical80,cumulative_mean,baseline,8,32,40,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6094939292317297,0.24118076775535502,0.5667574385366133,44
historical80,cumulative_mean,baseline,8,32,40,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.5988849685051165,0.29492429837681305,0.5743394972640898,80
historical80,cumulative_mean,baseline,8,32,40,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5927353121110478,0.26559522133853103,0.5642482759868568,80
historical80,cumulative_mean,baseline,8,32,40,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6345195642679803,0.09957643643257583,0.6343289821868633,66
historical80,cumulative_mean,baseline,8,32,40,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.596759434557617,0.20195899420098776,0.541168296345824,27
historical80,cumulative_mean,baseline,8,32,40,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.5926193398821986,0.2715422006992356,0.5830568027851298,57
historical80,cumulative_mean,baseline,8,32,40,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.584838596193272,0.23880788002095737,0.5709578483515861,57
historical80,cumulative_mean,baseline,8,32,40,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6350736498208409,0.10926766464533588,0.6529699686766072,47
historical80,cumulative_mean,baseline,16,1,17,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6073302759391616,0.23924253822708758,0.5868195744996796,44
historical80,cumulative_mean,baseline,16,1,17,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6046364729604159,0.30093204261865947,0.5810460720712918,80
historical80,cumulative_mean,baseline,16,1,17,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5961909583781617,0.26822767871877223,0.5652305670328457,80
historical80,cumulative_mean,baseline,16,1,17,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6416650957921856,0.10309898638226561,0.636603730801364,66
historical80,cumulative_mean,baseline,16,1,17,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.59394326643948,0.2057686106513992,0.551542855816135,27
historical80,cumulative_mean,baseline,16,1,17,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6069648712096298,0.2782700972440283,0.5931905803208135,57
historical80,cumulative_mean,baseline,16,1,17,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5951314472145294,0.24304909533977034,0.571971612862278,57
historical80,cumulative_mean,baseline,16,1,17,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6501674043808876,0.11269291048041821,0.658450424368528,47
historical80,cumulative_mean,baseline,16,2,18,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6058682759338259,0.23826833846796316,0.585573527646,44
historical80,cumulative_mean,baseline,16,2,18,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6041619449463157,0.30046186519363216,0.5803458863414404,80
historical80,cumulative_mean,baseline,16,2,18,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5960221926882264,0.26795811772198885,0.5647936040453467,80
historical80,cumulative_mean,baseline,16,2,18,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6406815466129091,0.10278933564658875,0.6349925197484262,66
historical80,cumulative_mean,baseline,16,2,18,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5933516344818882,0.20419056198583452,0.5514488237667301,27
historical80,cumulative_mean,baseline,16,2,18,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6061805051330558,0.2778139793678266,0.5924326599143945,57
historical80,cumulative_mean,baseline,16,2,18,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5945652119618,0.24281972029150967,0.5714675038922169,57
historical80,cumulative_mean,baseline,16,2,18,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6492604617604618,0.11225624968949904,0.6581431873563249,47
historical80,cumulative_mean,baseline,16,4,20,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6041154766573558,0.23712664804625783,0.5843662236410528,44
historical80,cumulative_mean,baseline,16,4,20,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.6033208213926851,0.299421073163167,0.5788938048057867,80
historical80,cumulative_mean,baseline,16,4,20,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5957695504503934,0.26723494841334405,0.5644393445877167,80
historical80,cumulative_mean,baseline,16,4,20,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6387876691805852,0.10214986102995818,0.6303387029229098,66
historical80,cumulative_mean,baseline,16,4,20,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5930045437334344,0.20240422614998083,0.5508470445010827,27
historical80,cumulative_mean,baseline,16,4,20,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.604487720063687,0.27649023971765213,0.5907755410671205,57
historical80,cumulative_mean,baseline,16,4,20,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5932868118921534,0.24185970707404633,0.5711544790844071,57
historical80,cumulative_mean,baseline,16,4,20,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6469206511341342,0.11122405077226462,0.6554336286055079,47
historical80,cumulative_mean,baseline,16,8,24,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.6003137430668385,0.23448173715396048,0.5729111114608247,44
historical80,cumulative_mean,baseline,16,8,24,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.602112789904518,0.29772791760594686,0.5760847340609613,80
historical80,cumulative_mean,baseline,16,8,24,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5951790393013101,0.26614442615215383,0.5627043200010873,80
historical80,cumulative_mean,baseline,16,8,24,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6362207823837721,0.10050519152862772,0.621893535352411,66
historical80,cumulative_mean,baseline,16,8,24,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5916004038874163,0.19944488517172715,0.5459337133562081,27
historical80,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.6014476096207757,0.274825679612517,0.5873636607323334,57
historical80,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.5909337422691227,0.24043532150665586,0.5690001201416564,57
historical80,cumulative_mean,baseline,16,8,24,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6418985197075086,0.10974335893944684,0.6483878890415601,47
historical80,cumulative_mean,baseline,16,16,32,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.5954235131219836,0.2323499461395694,0.5569655818400117,44
historical80,cumulative_mean,baseline,16,16,32,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.5994736768939065,0.2952660854155252,0.5724036839455221,80
historical80,cumulative_mean,baseline,16,16,32,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5934009239921523,0.26444594679419964,0.5606888330856196,80
historical80,cumulative_mean,baseline,16,16,32,all_common,cook_gap,flow,6320,321,0.05079113924050633,0.6310106720798222,0.09946027163069078,0.6125780582893139,66
historical80,cumulative_mean,baseline,16,16,32,strong_fixed_support,randi_wild_type,flow,1051,139,0.13225499524262607,0.5895415246749969,0.19634262596987676,0.5294945440648049,27
historical80,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_struct,flow,4503,838,0.18609815678436598,0.5959101609431929,0.2718744595410974,0.5822382953077228,57
historical80,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_chem,flow,4503,746,0.16566733288918498,0.586828447487835,0.2380188046112241,0.5660276232726326,57
historical80,cumulative_mean,baseline,16,16,32,strong_fixed_support,cook_gap,flow,4503,231,0.051299133910726186,0.6322038604341975,0.10744743039651103,0.6413930756592181,47
historical80,cumulative_mean,baseline,16,32,48,all_common,randi_wild_type,flow,1646,273,0.16585662211421628,0.5838395641745969,0.23044146286204192,0.5348620982138265,44
historical80,cumulative_mean,baseline,16,32,48,all_common,cook_struct,flow,6320,1267,0.2004746835443038,0.5941267239713652,0.2904012736278703,0.5657914465950595,80
historical80,cumulative_mean,baseline,16,32,48,all_common,cook_chem,flow,6320,1145,0.18117088607594936,0.5901339577663861,0.26096339444678335,0.5566194802458556,80
